"locale","name","region","state","SA1_MAINCO","SA1_7DIGIT","SA2_MAINCO"
"adelaide","Adelaide","GCCSA","SA",40104101535,4101535,401041015
"adelaide","Adelaide","GCCSA","SA",40104101536,4101536,401041015
"adelaide","Adelaide","GCCSA","SA",40104101537,4101537,401041015
"adelaide","Adelaide","GCCSA","SA",40104101538,4101538,401041015
"adelaide","Adelaide","GCCSA","SA",40104101539,4101539,401041015
"adelaide","Adelaide","GCCSA","SA",40104101540,4101540,401041015
"adelaide","Adelaide","GCCSA","SA",40104101541,4101541,401041015
"adelaide","Adelaide","GCCSA","SA",40104101542,4101542,401041015
"adelaide","Adelaide","GCCSA","SA",40104101543,4101543,401041015
"adelaide","Adelaide","GCCSA","SA",40104101544,4101544,401041015
"adelaide","Adelaide","GCCSA","SA",40104101545,4101545,401041015
"adelaide","Adelaide","GCCSA","SA",40104101601,4101601,401041016
"adelaide","Adelaide","GCCSA","SA",40104101602,4101602,401041016
"adelaide","Adelaide","GCCSA","SA",40104101603,4101603,401041016
"adelaide","Adelaide","GCCSA","SA",40104101604,4101604,401041016
"adelaide","Adelaide","GCCSA","SA",40104101605,4101605,401041016
"adelaide","Adelaide","GCCSA","SA",40104101606,4101606,401041016
"adelaide","Adelaide","GCCSA","SA",40104101607,4101607,401041016
"adelaide","Adelaide","GCCSA","SA",40104101608,4101608,401041016
"adelaide","Adelaide","GCCSA","SA",40104101609,4101609,401041016
"adelaide","Adelaide","GCCSA","SA",40104101610,4101610,401041016
"adelaide","Adelaide","GCCSA","SA",40104101611,4101611,401041016
"adelaide","Adelaide","GCCSA","SA",40104101612,4101612,401041016
"adelaide","Adelaide","GCCSA","SA",40104101613,4101613,401041016
"adelaide","Adelaide","GCCSA","SA",40104101614,4101614,401041016
"adelaide","Adelaide","GCCSA","SA",40104101615,4101615,401041016
"adelaide","Adelaide","GCCSA","SA",40104101616,4101616,401041016
"adelaide","Adelaide","GCCSA","SA",40104101617,4101617,401041016
"adelaide","Adelaide","GCCSA","SA",40104101618,4101618,401041016
"adelaide","Adelaide","GCCSA","SA",40104101619,4101619,401041016
"adelaide","Adelaide","GCCSA","SA",40104101620,4101620,401041016
"adelaide","Adelaide","GCCSA","SA",40104101621,4101621,401041016
"adelaide","Adelaide","GCCSA","SA",40104101622,4101622,401041016
"adelaide","Adelaide","GCCSA","SA",40104101623,4101623,401041016
"adelaide","Adelaide","GCCSA","SA",40104101624,4101624,401041016
"adelaide","Adelaide","GCCSA","SA",40104101625,4101625,401041016
"adelaide","Adelaide","GCCSA","SA",40104101626,4101626,401041016
"adelaide","Adelaide","GCCSA","SA",40104101627,4101627,401041016
"adelaide","Adelaide","GCCSA","SA",40104101628,4101628,401041016
"adelaide","Adelaide","GCCSA","SA",40104101629,4101629,401041016
"adelaide","Adelaide","GCCSA","SA",40104101630,4101630,401041016
"adelaide","Adelaide","GCCSA","SA",40104101631,4101631,401041016
"adelaide","Adelaide","GCCSA","SA",40104101632,4101632,401041016
"adelaide","Adelaide","GCCSA","SA",40104101633,4101633,401041016
"adelaide","Adelaide","GCCSA","SA",40104101634,4101634,401041016
"adelaide","Adelaide","GCCSA","SA",40104101635,4101635,401041016
"adelaide","Adelaide","GCCSA","SA",40104101636,4101636,401041016
"adelaide","Adelaide","GCCSA","SA",40104101637,4101637,401041016
"adelaide","Adelaide","GCCSA","SA",40104101638,4101638,401041016
"adelaide","Adelaide","GCCSA","SA",40104101639,4101639,401041016
"adelaide","Adelaide","GCCSA","SA",40104101640,4101640,401041016
"adelaide","Adelaide","GCCSA","SA",40104101641,4101641,401041016
"adelaide","Adelaide","GCCSA","SA",40104101642,4101642,401041016
"adelaide","Adelaide","GCCSA","SA",40104101643,4101643,401041016
"adelaide","Adelaide","GCCSA","SA",40104101644,4101644,401041016
"adelaide","Adelaide","GCCSA","SA",40104101645,4101645,401041016
"adelaide","Adelaide","GCCSA","SA",40105101701,4101701,401051017
"adelaide","Adelaide","GCCSA","SA",40105101702,4101702,401051017
"adelaide","Adelaide","GCCSA","SA",40105101703,4101703,401051017
"adelaide","Adelaide","GCCSA","SA",40105101704,4101704,401051017
"adelaide","Adelaide","GCCSA","SA",40105101705,4101705,401051017
"adelaide","Adelaide","GCCSA","SA",40105101706,4101706,401051017
"adelaide","Adelaide","GCCSA","SA",40105101707,4101707,401051017
"adelaide","Adelaide","GCCSA","SA",40105101708,4101708,401051017
"adelaide","Adelaide","GCCSA","SA",40105101709,4101709,401051017
"adelaide","Adelaide","GCCSA","SA",40105101710,4101710,401051017
"adelaide","Adelaide","GCCSA","SA",40105101711,4101711,401051017
"adelaide","Adelaide","GCCSA","SA",40105101712,4101712,401051017
"adelaide","Adelaide","GCCSA","SA",40105101713,4101713,401051017
"adelaide","Adelaide","GCCSA","SA",40105101714,4101714,401051017
"adelaide","Adelaide","GCCSA","SA",40105101715,4101715,401051017
"adelaide","Adelaide","GCCSA","SA",40105101716,4101716,401051017
"adelaide","Adelaide","GCCSA","SA",40105101717,4101717,401051017
"adelaide","Adelaide","GCCSA","SA",40105101718,4101718,401051017
"adelaide","Adelaide","GCCSA","SA",40105101719,4101719,401051017
"adelaide","Adelaide","GCCSA","SA",40105101720,4101720,401051017
"adelaide","Adelaide","GCCSA","SA",40105101721,4101721,401051017
"adelaide","Adelaide","GCCSA","SA",40105101722,4101722,401051017
"adelaide","Adelaide","GCCSA","SA",40105101723,4101723,401051017
"adelaide","Adelaide","GCCSA","SA",40105101724,4101724,401051017
"adelaide","Adelaide","GCCSA","SA",40105101801,4101801,401051018
"adelaide","Adelaide","GCCSA","SA",40105101802,4101802,401051018
"adelaide","Adelaide","GCCSA","SA",40105101803,4101803,401051018
"adelaide","Adelaide","GCCSA","SA",40105101804,4101804,401051018
"adelaide","Adelaide","GCCSA","SA",40105101805,4101805,401051018
"adelaide","Adelaide","GCCSA","SA",40105101806,4101806,401051018
"adelaide","Adelaide","GCCSA","SA",40105101807,4101807,401051018
"adelaide","Adelaide","GCCSA","SA",40105101808,4101808,401051018
"adelaide","Adelaide","GCCSA","SA",40105101809,4101809,401051018
"adelaide","Adelaide","GCCSA","SA",40105101810,4101810,401051018
"adelaide","Adelaide","GCCSA","SA",40105101811,4101811,401051018
"adelaide","Adelaide","GCCSA","SA",40105101812,4101812,401051018
"adelaide","Adelaide","GCCSA","SA",40105101813,4101813,401051018
"adelaide","Adelaide","GCCSA","SA",40105101814,4101814,401051018
"adelaide","Adelaide","GCCSA","SA",40105101815,4101815,401051018
"adelaide","Adelaide","GCCSA","SA",40105101816,4101816,401051018
"adelaide","Adelaide","GCCSA","SA",40105101817,4101817,401051018
"adelaide","Adelaide","GCCSA","SA",40105101818,4101818,401051018
"adelaide","Adelaide","GCCSA","SA",40105101819,4101819,401051018
"adelaide","Adelaide","GCCSA","SA",40105101820,4101820,401051018
"adelaide","Adelaide","GCCSA","SA",40105101821,4101821,401051018
"adelaide","Adelaide","GCCSA","SA",40105101822,4101822,401051018
"adelaide","Adelaide","GCCSA","SA",40105101823,4101823,401051018
"adelaide","Adelaide","GCCSA","SA",40105101824,4101824,401051018
"adelaide","Adelaide","GCCSA","SA",40105101825,4101825,401051018
"adelaide","Adelaide","GCCSA","SA",40105101826,4101826,401051018
"adelaide","Adelaide","GCCSA","SA",40105101827,4101827,401051018
"adelaide","Adelaide","GCCSA","SA",40105101828,4101828,401051018
"adelaide","Adelaide","GCCSA","SA",40105101829,4101829,401051018
"adelaide","Adelaide","GCCSA","SA",40105101901,4101901,401051019
"adelaide","Adelaide","GCCSA","SA",40105101902,4101902,401051019
"adelaide","Adelaide","GCCSA","SA",40105101903,4101903,401051019
"adelaide","Adelaide","GCCSA","SA",40105101904,4101904,401051019
"adelaide","Adelaide","GCCSA","SA",40105101905,4101905,401051019
"adelaide","Adelaide","GCCSA","SA",40105101906,4101906,401051019
"adelaide","Adelaide","GCCSA","SA",40105101907,4101907,401051019
"adelaide","Adelaide","GCCSA","SA",40105101908,4101908,401051019
"adelaide","Adelaide","GCCSA","SA",40105101909,4101909,401051019
"adelaide","Adelaide","GCCSA","SA",40105101910,4101910,401051019
"adelaide","Adelaide","GCCSA","SA",40105101911,4101911,401051019
"adelaide","Adelaide","GCCSA","SA",40105101912,4101912,401051019
"adelaide","Adelaide","GCCSA","SA",40105101913,4101913,401051019
"adelaide","Adelaide","GCCSA","SA",40105101914,4101914,401051019
"adelaide","Adelaide","GCCSA","SA",40105101915,4101915,401051019
"adelaide","Adelaide","GCCSA","SA",40105101916,4101916,401051019
"adelaide","Adelaide","GCCSA","SA",40105101917,4101917,401051019
"adelaide","Adelaide","GCCSA","SA",40105101918,4101918,401051019
"adelaide","Adelaide","GCCSA","SA",40105101919,4101919,401051019
"adelaide","Adelaide","GCCSA","SA",40105101920,4101920,401051019
"adelaide","Adelaide","GCCSA","SA",40105101921,4101921,401051019
"adelaide","Adelaide","GCCSA","SA",40105101922,4101922,401051019
"adelaide","Adelaide","GCCSA","SA",40105101923,4101923,401051019
"adelaide","Adelaide","GCCSA","SA",40105101924,4101924,401051019
"adelaide","Adelaide","GCCSA","SA",40105101925,4101925,401051019
"adelaide","Adelaide","GCCSA","SA",40105101926,4101926,401051019
"adelaide","Adelaide","GCCSA","SA",40105101927,4101927,401051019
"adelaide","Adelaide","GCCSA","SA",40105101928,4101928,401051019
"adelaide","Adelaide","GCCSA","SA",40105101929,4101929,401051019
"adelaide","Adelaide","GCCSA","SA",40105101930,4101930,401051019
"adelaide","Adelaide","GCCSA","SA",40105101931,4101931,401051019
"adelaide","Adelaide","GCCSA","SA",40105101932,4101932,401051019
"adelaide","Adelaide","GCCSA","SA",40106102001,4102001,401061020
"adelaide","Adelaide","GCCSA","SA",40106102002,4102002,401061020
"adelaide","Adelaide","GCCSA","SA",40106102003,4102003,401061020
"adelaide","Adelaide","GCCSA","SA",40106102004,4102004,401061020
"adelaide","Adelaide","GCCSA","SA",40106102005,4102005,401061020
"adelaide","Adelaide","GCCSA","SA",40106102006,4102006,401061020
"adelaide","Adelaide","GCCSA","SA",40106102007,4102007,401061020
"adelaide","Adelaide","GCCSA","SA",40106102008,4102008,401061020
"adelaide","Adelaide","GCCSA","SA",40106102009,4102009,401061020
"adelaide","Adelaide","GCCSA","SA",40106102010,4102010,401061020
"adelaide","Adelaide","GCCSA","SA",40106102011,4102011,401061020
"adelaide","Adelaide","GCCSA","SA",40106102012,4102012,401061020
"adelaide","Adelaide","GCCSA","SA",40106102013,4102013,401061020
"adelaide","Adelaide","GCCSA","SA",40106102014,4102014,401061020
"adelaide","Adelaide","GCCSA","SA",40106102101,4102101,401061021
"adelaide","Adelaide","GCCSA","SA",40106102102,4102102,401061021
"adelaide","Adelaide","GCCSA","SA",40106102103,4102103,401061021
"adelaide","Adelaide","GCCSA","SA",40106102104,4102104,401061021
"adelaide","Adelaide","GCCSA","SA",40106102105,4102105,401061021
"adelaide","Adelaide","GCCSA","SA",40106102106,4102106,401061021
"adelaide","Adelaide","GCCSA","SA",40106102107,4102107,401061021
"adelaide","Adelaide","GCCSA","SA",40106102108,4102108,401061021
"adelaide","Adelaide","GCCSA","SA",40106102109,4102109,401061021
"adelaide","Adelaide","GCCSA","SA",40106102110,4102110,401061021
"adelaide","Adelaide","GCCSA","SA",40106102111,4102111,401061021
"adelaide","Adelaide","GCCSA","SA",40106102113,4102113,401061021
"adelaide","Adelaide","GCCSA","SA",40106102114,4102114,401061021
"adelaide","Adelaide","GCCSA","SA",40106102115,4102115,401061021
"adelaide","Adelaide","GCCSA","SA",40106102116,4102116,401061021
"adelaide","Adelaide","GCCSA","SA",40106102117,4102117,401061021
"adelaide","Adelaide","GCCSA","SA",40106102118,4102118,401061021
"adelaide","Adelaide","GCCSA","SA",40106102119,4102119,401061021
"adelaide","Adelaide","GCCSA","SA",40106102120,4102120,401061021
"adelaide","Adelaide","GCCSA","SA",40106102121,4102121,401061021
"adelaide","Adelaide","GCCSA","SA",40106102122,4102122,401061021
"adelaide","Adelaide","GCCSA","SA",40106102123,4102123,401061021
"adelaide","Adelaide","GCCSA","SA",40106102124,4102124,401061021
"adelaide","Adelaide","GCCSA","SA",40106102125,4102125,401061021
"adelaide","Adelaide","GCCSA","SA",40106102126,4102126,401061021
"adelaide","Adelaide","GCCSA","SA",40106102127,4102127,401061021
"adelaide","Adelaide","GCCSA","SA",40106102128,4102128,401061021
"adelaide","Adelaide","GCCSA","SA",40106102129,4102129,401061021
"adelaide","Adelaide","GCCSA","SA",40106102130,4102130,401061021
"adelaide","Adelaide","GCCSA","SA",40106102131,4102131,401061021
"adelaide","Adelaide","GCCSA","SA",40106102132,4102132,401061021
"adelaide","Adelaide","GCCSA","SA",40106102133,4102133,401061021
"adelaide","Adelaide","GCCSA","SA",40106102134,4102134,401061021
"adelaide","Adelaide","GCCSA","SA",40106102135,4102135,401061021
"adelaide","Adelaide","GCCSA","SA",40106102201,4102201,401061022
"adelaide","Adelaide","GCCSA","SA",40106102202,4102202,401061022
"adelaide","Adelaide","GCCSA","SA",40106102203,4102203,401061022
"adelaide","Adelaide","GCCSA","SA",40106102204,4102204,401061022
"adelaide","Adelaide","GCCSA","SA",40106102205,4102205,401061022
"adelaide","Adelaide","GCCSA","SA",40106102206,4102206,401061022
"adelaide","Adelaide","GCCSA","SA",40106102207,4102207,401061022
"adelaide","Adelaide","GCCSA","SA",40106102208,4102208,401061022
"adelaide","Adelaide","GCCSA","SA",40106102209,4102209,401061022
"adelaide","Adelaide","GCCSA","SA",40106102210,4102210,401061022
"adelaide","Adelaide","GCCSA","SA",40106102211,4102211,401061022
"adelaide","Adelaide","GCCSA","SA",40106102212,4102212,401061022
"adelaide","Adelaide","GCCSA","SA",40106102213,4102213,401061022
"adelaide","Adelaide","GCCSA","SA",40106102214,4102214,401061022
"adelaide","Adelaide","GCCSA","SA",40106102215,4102215,401061022
"adelaide","Adelaide","GCCSA","SA",40106102216,4102216,401061022
"adelaide","Adelaide","GCCSA","SA",40106102217,4102217,401061022
"adelaide","Adelaide","GCCSA","SA",40107102301,4102301,401071023
"adelaide","Adelaide","GCCSA","SA",40107102302,4102302,401071023
"adelaide","Adelaide","GCCSA","SA",40107102303,4102303,401071023
"adelaide","Adelaide","GCCSA","SA",40107102304,4102304,401071023
"adelaide","Adelaide","GCCSA","SA",40107102305,4102305,401071023
"adelaide","Adelaide","GCCSA","SA",40107102306,4102306,401071023
"adelaide","Adelaide","GCCSA","SA",40107102307,4102307,401071023
"adelaide","Adelaide","GCCSA","SA",40107102308,4102308,401071023
"adelaide","Adelaide","GCCSA","SA",40107102309,4102309,401071023
"adelaide","Adelaide","GCCSA","SA",40107102310,4102310,401071023
"adelaide","Adelaide","GCCSA","SA",40107102311,4102311,401071023
"adelaide","Adelaide","GCCSA","SA",40107102312,4102312,401071023
"adelaide","Adelaide","GCCSA","SA",40107102313,4102313,401071023
"adelaide","Adelaide","GCCSA","SA",40107102314,4102314,401071023
"adelaide","Adelaide","GCCSA","SA",40107102315,4102315,401071023
"adelaide","Adelaide","GCCSA","SA",40107102316,4102316,401071023
"adelaide","Adelaide","GCCSA","SA",40107102317,4102317,401071023
"adelaide","Adelaide","GCCSA","SA",40107102318,4102318,401071023
"adelaide","Adelaide","GCCSA","SA",40107102319,4102319,401071023
"adelaide","Adelaide","GCCSA","SA",40107102320,4102320,401071023
"adelaide","Adelaide","GCCSA","SA",40107102321,4102321,401071023
"adelaide","Adelaide","GCCSA","SA",40107102322,4102322,401071023
"adelaide","Adelaide","GCCSA","SA",40107102323,4102323,401071023
"adelaide","Adelaide","GCCSA","SA",40107102324,4102324,401071023
"adelaide","Adelaide","GCCSA","SA",40107102325,4102325,401071023
"adelaide","Adelaide","GCCSA","SA",40107102326,4102326,401071023
"adelaide","Adelaide","GCCSA","SA",40107102327,4102327,401071023
"adelaide","Adelaide","GCCSA","SA",40107102328,4102328,401071023
"adelaide","Adelaide","GCCSA","SA",40107102329,4102329,401071023
"adelaide","Adelaide","GCCSA","SA",40107102330,4102330,401071023
"adelaide","Adelaide","GCCSA","SA",40107102331,4102331,401071023
"adelaide","Adelaide","GCCSA","SA",40107102332,4102332,401071023
"adelaide","Adelaide","GCCSA","SA",40107102333,4102333,401071023
"adelaide","Adelaide","GCCSA","SA",40107102334,4102334,401071023
"adelaide","Adelaide","GCCSA","SA",40107102335,4102335,401071023
"adelaide","Adelaide","GCCSA","SA",40107102336,4102336,401071023
"adelaide","Adelaide","GCCSA","SA",40107102337,4102337,401071023
"adelaide","Adelaide","GCCSA","SA",40107102338,4102338,401071023
"adelaide","Adelaide","GCCSA","SA",40107102339,4102339,401071023
"adelaide","Adelaide","GCCSA","SA",40107102340,4102340,401071023
"adelaide","Adelaide","GCCSA","SA",40107102341,4102341,401071023
"adelaide","Adelaide","GCCSA","SA",40107102401,4102401,401071024
"adelaide","Adelaide","GCCSA","SA",40107102402,4102402,401071024
"adelaide","Adelaide","GCCSA","SA",40107102403,4102403,401071024
"adelaide","Adelaide","GCCSA","SA",40107102406,4102406,401071024
"adelaide","Adelaide","GCCSA","SA",40107102407,4102407,401071024
"adelaide","Adelaide","GCCSA","SA",40107102408,4102408,401071024
"adelaide","Adelaide","GCCSA","SA",40107102409,4102409,401071024
"adelaide","Adelaide","GCCSA","SA",40107102413,4102413,401071024
"adelaide","Adelaide","GCCSA","SA",40107102414,4102414,401071024
"adelaide","Adelaide","GCCSA","SA",40107102415,4102415,401071024
"adelaide","Adelaide","GCCSA","SA",40107102416,4102416,401071024
"adelaide","Adelaide","GCCSA","SA",40107102417,4102417,401071024
"adelaide","Adelaide","GCCSA","SA",40107102418,4102418,401071024
"adelaide","Adelaide","GCCSA","SA",40107102419,4102419,401071024
"adelaide","Adelaide","GCCSA","SA",40107102421,4102421,401071024
"adelaide","Adelaide","GCCSA","SA",40107102422,4102422,401071024
"adelaide","Adelaide","GCCSA","SA",40107102424,4102424,401071024
"adelaide","Adelaide","GCCSA","SA",40107102425,4102425,401071024
"adelaide","Adelaide","GCCSA","SA",40107102426,4102426,401071024
"adelaide","Adelaide","GCCSA","SA",40107102427,4102427,401071024
"adelaide","Adelaide","GCCSA","SA",40107102428,4102428,401071024
"adelaide","Adelaide","GCCSA","SA",40107102429,4102429,401071024
"adelaide","Adelaide","GCCSA","SA",40107102430,4102430,401071024
"adelaide","Adelaide","GCCSA","SA",40107102431,4102431,401071024
"adelaide","Adelaide","GCCSA","SA",40107102432,4102432,401071024
"adelaide","Adelaide","GCCSA","SA",40107102433,4102433,401071024
"adelaide","Adelaide","GCCSA","SA",40107102434,4102434,401071024
"adelaide","Adelaide","GCCSA","SA",40107102435,4102435,401071024
"adelaide","Adelaide","GCCSA","SA",40107102436,4102436,401071024
"adelaide","Adelaide","GCCSA","SA",40107102437,4102437,401071024
"adelaide","Adelaide","GCCSA","SA",40107102438,4102438,401071024
"adelaide","Adelaide","GCCSA","SA",40107102440,4102440,401071024
"adelaide","Adelaide","GCCSA","SA",40107102441,4102441,401071024
"adelaide","Adelaide","GCCSA","SA",40107102442,4102442,401071024
"adelaide","Adelaide","GCCSA","SA",40107102443,4102443,401071024
"adelaide","Adelaide","GCCSA","SA",40107102444,4102444,401071024
"adelaide","Adelaide","GCCSA","SA",40107102445,4102445,401071024
"adelaide","Adelaide","GCCSA","SA",40107102446,4102446,401071024
"adelaide","Adelaide","GCCSA","SA",40107102447,4102447,401071024
"adelaide","Adelaide","GCCSA","SA",40107102448,4102448,401071024
